"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FARSB",766.639556093448,-0.368825182234625,0.137142215855213,0.00609545249973523,0.0145739280168419
"FAS",305.560676126296,1.21965308315789,0.169936637611394,1.94195794275288e-13,3.39026287730844e-12
"FASLG",7.54196239724475,-1.37874254055416,0.825376056771109,0.0123421610137077,0.0269036855492085
"FASN",8882.79935813675,-2.06265640224965,0.230759551094318,4.59213620706596e-20,1.79714421407348e-18
"FASTK",1275.97991780646,0.014403348173703,0.113652564413824,0.916532310539226,0.940620728050781
"FASTKD1",289.772819886892,0.0874669698791376,0.203876992505643,0.656199375045874,0.734245731521933
"FASTKD2",398.524693039033,0.847124379842256,0.166327815397895,1.64366605327836e-07,1.12838217971074e-06
"FASTKD3",93.5291200883166,0.0585221941961396,0.209593614087991,0.771260040136084,0.829438198172184
"FASTKD5",174.978922617172,-0.32786637915818,0.211273010340253,0.103746393657204,0.165622634592046
"FAT1",2811.29931077345,-0.744890603699638,0.158256975073155,1.34316802402915e-06,7.77530850249738e-06
"FAT2",4075.32810372772,-0.0440001101496882,0.156950935609715,0.772389672286085,0.830450640585367
"FAT3",5.64348298064529,-1.90095267141483,0.917202172864001,0.00353811563936475,0.00905827401142847
"FAT4",402.977732362901,-0.879553642085829,0.239736519828243,0.000102239335340545,0.000393828954334487
"FAU",9491.59109223933,0.378829616641591,0.166612490983293,0.0192253450662238,0.039392540099704
"FAXC",225.978688188314,0.686145670884214,0.184190158106225,0.000114442753967657,0.000435514145650959
"FAXDC2",1670.34140755023,1.20048666767668,0.176525959897609,2.92155231013121e-12,4.40729899776204e-11
"FBF1",529.666839177876,0.751260046261827,0.163875953675718,2.45259925355628e-06,1.35572742954176e-05
"FBH1",824.659297604659,0.118901328954422,0.166201416450588,0.462789169395574,0.55985118847374
"FBL",1243.69638999302,-0.760629364932435,0.148625853603052,1.62603657430467e-07,1.11856671842712e-06
"FBLIM1",506.968374274212,-0.366029109800784,0.189901308791652,0.0452193499626317,0.0818166608754945
"FBLL1",84.3296738834622,5.98113937680184,0.884894716795606,9.89282150891735e-13,1.57021852187402e-11
"FBLN2",4628.41945652648,-1.15810670804083,0.214713286186704,2.05995412346843e-08,1.64516698096008e-07
"FBLN5",358.625166411478,-1.68247779309881,0.235690189016053,1.49393211000869e-13,2.65805461105377e-12
"FBLN7",336.790799602179,-1.59466549176426,0.318974150597915,9.32450100306618e-08,6.67115698030474e-07
"FBN1",3562.61975113596,-2.09105917541763,0.258449815494378,6.99849908776798e-17,1.98590850320104e-15
"FBN2",127.77677173656,-1.98511129240574,0.4671484647369,2.30826028151941e-06,1.27994954347526e-05
"FBP1",101.65961994873,-1.13316955757714,0.361952252585256,0.000465100030784491,0.00152244353548707
"FBP2",43.2838192753637,0.0750698752579725,0.370947093703792,0.815965173769019,0.864452900181464
"FBRS",1495.76686350416,-0.204173938292045,0.113999196944675,0.0692874359715011,0.117781300673889
"FBRSL1",1319.01924783723,0.26138163452513,0.142088674821579,0.06066668096934,0.105204059649131
"FBXL12",161.544510939264,-0.294181743432829,0.162102406137527,0.0620888676030303,0.107280324345911
"FBXL14",211.853603590523,0.0627099209093091,0.12898071072094,0.622100233169953,0.704076249788373
"FBXL15",121.190579520966,0.352699706185887,0.223831231398526,0.0972783542368838,0.156871900619552
"FBXL16",13.259301119139,-0.210666633737188,0.449084742632942,0.552443221821159,0.64250282453502
"FBXL17",557.749573477571,0.36324073817883,0.122673426033108,0.00264059858437753,0.00702223369206922
"FBXL18",507.346971336565,0.927606264913521,0.232549367895638,2.64831789935499e-05,0.000116915485051565
"FBXL19",602.516915750345,-1.15270400642301,0.222395971209861,6.21989933032327e-08,4.59720365076238e-07
"FBXL2",266.722884626189,1.02608224529461,0.178997663127925,3.53239688367628e-09,3.23543357534439e-08
"FBXL20",916.219209046885,0.495953915309998,0.163372799032488,0.00180403573822515,0.00501673716396311
"FBXL22",150.425686879388,0.482333621332271,0.175678304120851,0.00457355694998003,0.0113475172919495
"FBXL3",982.763341855306,0.345495878452492,0.140860713477719,0.0123575788657143,0.0269339672733833
"FBXL4",450.864253377114,0.16733075203342,0.150033223112567,0.254810417234648,0.347882082259449
"FBXL5",1197.21282162482,0.22131887126326,0.256435704573116,0.357351567707541,0.457120922727335
"FBXL6",711.182077277045,-0.0609598684492466,0.170526934688873,0.710110693709843,0.780414305353594
"FBXL7",179.177268710982,-0.62124528650519,0.220908331715226,0.00305981162994061,0.00797720461867826
"FBXL8",87.0581449723452,-0.268582140992842,0.19964300612759,0.160606084200466,0.238149826609948
"FBXO10",184.435552602644,0.662600019190401,0.17530351642252,9.51195788958565e-05,0.000368899267745961
"FBXO11",1370.22883333998,0.103125897141704,0.11041378155231,0.327663754496836,0.426840745949455
"FBXO15",14.8227450537641,0.353595090043445,0.38726290032335,0.283342789093571,0.379611372969601
"FBXO16",20.3575177235506,-0.743456921061077,0.440248819117177,0.040553486556312,0.0744894409115316
"FBXO17",228.618795987282,-1.61059507861131,0.301909941505418,1.54887290146482e-08,1.26037836380148e-07
"FBXO2",8.95000433671377,-1.04183942991416,0.579096682831319,0.0182536168247749,0.0376990799154315
"FBXO21",1850.79455407675,0.680089721462623,0.110909659835222,5.28196399806693e-10,5.59583820923658e-09
"FBXO22",796.526819242721,0.931166103953037,0.163756302394221,5.37545146804779e-09,4.77968354715585e-08
"FBXO24",24.7172900369356,-0.155435955800536,0.288101144400292,0.555682031692209,0.645403659595388
"FBXO25",593.439284805942,0.433842865868054,0.165777170447231,0.00710278878903919,0.0166265546586925
"FBXO27",76.0746483894659,0.237882496746263,0.194220780523562,0.203808612337729,0.290215571420809
"FBXO28",866.081543200424,0.34734063369211,0.102583105931362,0.00062267173949264,0.00196252789322234
"FBXO3",1074.14337967707,0.313043704192794,0.127032289685706,0.0124280585243968,0.0270641866694144
"FBXO30",330.367616900429,-0.20347873034226,0.161359845447721,0.195129666188507,0.280033262429591
"FBXO31",1242.38576062648,-0.0773584570939348,0.109120673820246,0.471816699355612,0.568628524658692
"FBXO32",796.984398724476,-0.159063875884684,0.198596075293513,0.404537993553383,0.503966387626463
"FBXO33",198.379958581325,-0.54892861688649,0.20601599702494,0.00528903655850272,0.0128902920819626
"FBXO34",662.539779678326,0.487634759062995,0.110007456160156,7.18557072005416e-06,3.60914408676596e-05
"FBXO36",109.077695656175,1.0344811401968,0.371837042539178,0.00166015713671623,0.00465467550623603
"FBXO38",883.324497370345,0.499796740415155,0.123166622319626,3.75256538177165e-05,0.000160720162553433
"FBXO4",77.4452811779808,-0.227102339482735,0.20442850503862,0.245725064085583,0.33772367085427
"FBXO40",16.2801422646044,-0.261500632511202,0.398083737523331,0.432559911351824,0.531330115899485
"FBXO42",434.052029770313,-0.13270830901827,0.175463047390892,0.434624254893334,0.533160835339682
"FBXO43",13.363845646887,0.423308459325026,0.446060815353559,0.238638157749391,0.32993603981488
"FBXO44",241.823945526667,0.179599840478167,0.225223025619381,0.402394780507122,0.501876460450504
"FBXO45",302.809403232689,0.0245909625288273,0.129539047317849,0.847933207995771,0.888929741097966
"FBXO46",314.432712467325,0.121768639914865,0.125223241629587,0.324531196899708,0.423510212590007
"FBXO47",49.1435814409911,0.639618448101254,0.296715055457058,0.0182712177712526,0.0377310159895412
"FBXO48",124.042745665002,0.265462699493842,0.238471438782503,0.238542826332422,0.329830073228927
"FBXO5",88.9015013607312,-0.654607197577065,0.186234817393756,0.00026622004518661,0.000924957440461352
"FBXO6",817.599118456348,0.16584328916771,0.115372101115184,0.146067738202152,0.22010548785691
"FBXO7",523.62634632107,-0.0999838352727226,0.15669227223598,0.512411626127204,0.606186338403532
"FBXO8",253.903306810317,0.0455536572335154,0.127544483123181,0.717559573462452,0.786455717333769
"FBXO9",1657.94587096619,0.796984638356818,0.124920580587786,9.10807821542612e-11,1.10638389884564e-09
"FBXW10B",134.557711826546,-1.73526798188763,0.282122746141191,1.1421185161039e-10,1.36297442929235e-09
"FBXW11",975.997554623611,0.157479844143428,0.095929093398297,0.0979379584191533,0.157805821261462
"FBXW12",50.7408988947154,0.0432788568998492,0.396661660467626,0.898732004012708,0.927475873871502
"FBXW2",1923.41722837109,0.496971035933726,0.10859675306795,3.63541613357937e-06,1.93093875286415e-05
"FBXW4",558.099945236413,0.274474049044726,0.185519068895326,0.126109480837075,0.194633817486391
"FBXW5",1428.88134467737,-0.0117581394833519,0.146285133237087,0.933203142497742,0.952413291608947
"FBXW7",864.959400576175,-0.206115850308385,0.180452467413662,0.237018572294212,0.32795373165513
"FBXW8",1399.39622976457,0.0766515400643273,0.138987811407724,0.576199389346302,0.663616262444517
"FBXW9",332.901667098055,0.636930190514226,0.208647834737352,0.00140339793122752,0.00402016106683652
"FCER1A",11.5854212050619,-0.30678279540805,0.548626841745743,0.416595436123236,0.515487201877112
"FCER1G",82.7309413208487,-0.757934032096241,0.309307916376875,0.00690323929081316,0.0162342896934109
"FCER2",66.2022621316878,-1.62633503109463,0.465063710086166,6.60314785950922e-05,0.000266146516831098
"FCF1",302.448910202727,0.288968321897093,0.134871877138046,0.0291772860159689,0.0563083964598187
"FCGBP",8.93250261058231,1.1188700822882,0.523955072396327,0.00819120023342911,0.018829732237565
"FCGR1A",14.4994161057879,0.710531750384792,0.41184343113091,0.0412199636677718,0.0755014901137581
"FCGRT",801.098984464438,-0.229602324210961,0.153898792331531,0.12577009514675,0.194177937311068
"FCHO1",72.3194330108884,-0.790560754740933,0.224284175941553,0.000206942241297438,0.000737735923833525
"FCHO2",1351.73933145022,1.25282436523927,0.129003661141592,7.21649308228626e-23,3.77955794962471e-21
"FCHSD1",990.590972479539,0.64710351997059,0.14050538885702,2.59127415596991e-06,1.42435343671345e-05
"FCHSD2",252.720433750236,0.137806602052892,0.173860825514621,0.415061446762709,0.51405757738838
"FCMR",6.47127336821579,-0.476925426930198,0.586901434024374,0.231503388721311,0.321684365527566
"FCSK",608.010386980321,-0.696108856184754,0.204923978352982,0.000381019846664881,0.00127681797866625
"FDFT1",1022.10433137636,-0.71367609702931,0.126540143984479,8.86888326850858e-09,7.54753084325827e-08
"FDPS",1925.33380239064,-1.11719082454957,0.154981931392783,1.7563998310938e-13,3.09129858660584e-12
"FDX1",355.005808588174,-0.240077003755719,0.149046677041668,0.0992573620146541,0.159596651139532
"FDX2",343.91116119822,-0.047245618511885,0.165649674713924,0.768181290890487,0.827135174732619
"FDXACB1",50.6798875790669,-0.287003690095461,0.302866752507345,0.295648066518979,0.392995057543304
"FDXR",191.934446044781,-0.209160169294884,0.139678414448235,0.126606558767037,0.195247336150127
"FECH",821.360781512352,0.90445884369475,0.180622687673941,2.35337572112258e-07,1.57815659110233e-06
"FEM1A",1074.45311305051,0.0181572091492561,0.101345065316284,0.857559320970373,0.896510187456883
"FEM1B",1647.60439143516,-0.820150142812174,0.183412989445759,3.67912298481449e-06,1.95180404815076e-05
"FEM1C",511.454662337915,-0.198464436002645,0.188454806253094,0.274328481416418,0.369921132019236
"FEN1",426.787835702567,-0.440305842471258,0.128983219676133,0.000511862376454886,0.00165283039598038
"FER",413.314213510758,0.0294802486157248,0.192674771276828,0.875548747642049,0.910203521962667
"FER1L5",73.4407688296742,0.657828547257871,0.27076432087797,0.00879678754739625,0.0200728248495855
"FER1L6",5.85583568186135,1.20936622818754,0.768984354913624,0.0199127198965073,0.0406452534027239
"FERMT1",2166.8837312704,0.278240048441419,0.14525365979543,0.050912627855113,0.0905215958137145
"FERMT2",1337.4804792071,0.0899848092224359,0.162870306037478,0.572664788169989,0.660968709861386
"FERMT3",126.436537552092,-0.466483012429208,0.334906664549639,0.11568373266552,0.181124623573709
"FES",366.414782282785,0.152335390235547,0.134833359718896,0.250728996953827,0.34350436980789
"FEZ1",289.401771713299,0.760421046998278,0.173858041444727,6.44346340282344e-06,3.26708213329025e-05
"FEZ2",429.382140410496,-0.608259077186966,0.14608843064325,2.04231564594437e-05,9.25465241358618e-05
"FFAR4",14.2771130202329,0.0986762734656258,0.442500973775898,0.780971642523382,0.83702578733223
"FGD1",246.840126940876,-0.273787872720313,0.116415979495974,0.0170912194426028,0.0355983034177413
"FGD3",132.142417092296,1.63924980694884,0.276768314603949,5.24644457650119e-10,5.56488862832007e-09
"FGD4",228.816888142614,-0.36520665960939,0.1409948572966,0.00816463426882514,0.018778446031374
"FGD5",541.38430286998,0.0278208288706073,0.136571706123476,0.837118232632441,0.881150811424295
"FGD6",354.729969891046,0.0277253518613899,0.131043607794206,0.83024368508749,0.875637946925258
"FGF1",101.428594876029,0.43903904783687,0.279733174161888,0.0886006365684061,0.144957474548792
"FGF10",40.26978799233,-0.848575614564312,0.331652920466575,0.00440211576255322,0.0109804046366682
"FGF11",40.5949513864364,-0.916338094498519,0.402451759063042,0.00805920032769895,0.0185771040595385
"FGF12",58.1669522062369,0.939916755187802,0.422012681079217,0.0087482124316782,0.0199800659186232
"FGF13",113.764838268718,0.858091127599483,0.214721648591236,2.9143118242356e-05,0.000127668413248345
"FGF18",437.15579584973,-2.34793789747214,0.309078848282304,2.84927439526976e-15,6.61706487848831e-14
"FGF2",275.135560399549,1.18525650675156,0.317342429286749,4.95372972873806e-05,0.000206600495539288
"FGF21",7.79963968164997,-0.0356801371485442,0.443899774970137,0.917892906944951,0.941524368430196
"FGF22",165.477708146128,-1.27089159943225,0.441952944305081,0.000828200124608141,0.00253296347241963
"FGF5",53.0015617188898,-3.35536383546212,0.426013598506371,2.59586514088135e-16,6.80787811835895e-15
"FGF6",9.7717561953371,7.88086662331058,2.71388516978963,5.00607871429978e-09,4.47152273822829e-08
"FGF7",93.8829739013598,-0.298438217788602,0.30355686874529,0.277473317840145,0.373277748466353
"FGF9",9.03169577491087,-0.353669676956691,0.430599408908091,0.312704770138945,0.410902262727247
"FGFBP1",228.39806141767,-0.717499002398874,0.394814516912486,0.0329313971146326,0.0623781024976674
"FGFR1",2500.50178123485,-0.0105971500547467,0.205229971117798,0.953900989748135,0.966814917637539
"FGFR1OP2",562.897463349075,0.262481109171097,0.155820537533543,0.0845736206889669,0.139607501082348
"FGFR2",2355.78247921209,-0.375025832306448,0.222611450106149,0.0755334650975147,0.127028647829551
"FGFR3",6666.49943902871,0.992991455516902,0.244474375550704,1.51865422064693e-05,7.10799442970518e-05
"FGFR4",315.877904515137,2.24174267287154,0.231304791296315,3.62446116741899e-23,1.96232330076519e-21
"FGFRL1",137.329644273908,0.159003165326378,0.19033179176439,0.387462831059133,0.487400681932414
"FGG",45.6371375548523,-1.53512793243378,0.379476619092955,8.61431851160422e-06,4.2577071332908e-05
"FGGY",423.88366028119,0.141901065256908,0.143282636970153,0.312918792614233,0.411122278520263
"FGL1",10.1951564266147,-0.688976305665902,0.465632581619594,0.0659733513212825,0.11299656970603
"FGL2",1753.95169289559,-0.425282519112194,0.172635542733022,0.0109708826922928,0.0242956185092807
"FGR",82.7790973359543,-0.0336730988987272,0.290002876509106,0.897555898571357,0.92642465554295
"FH",957.498952927409,-0.64902122385044,0.164643723150884,4.94938571764184e-05,0.000206468111359911
"FHAD1",23.5525152776398,1.1655189885884,0.535539738887519,0.00658971781462288,0.0156055976691391
"FHDC1",1858.32659621912,-0.000531643532642345,0.212491471812349,0.995428901990267,0.996727754021003
"FHIP1A",1984.02819018013,0.73301383439172,0.119154874900756,4.3198942910224e-10,4.63502335784471e-09
"FHIP1B",796.694714542772,0.298069353700769,0.113399974576669,0.0077748139033856,0.0179732109226923
"FHIP2A",899.582111886822,0.78997939355549,0.165733056158047,9.54005434577501e-07,5.69820504916849e-06
"FHIP2B",2717.75478652634,0.146527337012917,0.133077279742514,0.263271131202823,0.357798988660185
"FHIT",65.6064356836838,-1.09257583449794,0.390384487427734,0.00141375620751412,0.00404355810446027
"FHL1",1257.37347207742,0.935453743466502,0.245385954547089,5.42475550281886e-05,0.00022412671962723
"FHL2",1176.81826015962,0.0972934828149117,0.201792982797499,0.618905909578563,0.701360468960618
"FHL3",501.351554784521,-0.589588998483883,0.168335987220897,0.000305568991271024,0.00104500924160697
"FHL5",258.296831615147,-0.594952267642673,0.218757210577862,0.00420623451551728,0.0105589587823752
"FHOD1",847.40969860551,0.584821772675594,0.256134598094865,0.014506698754308,0.0309424649755468
"FHOD3",540.709447746003,-3.70899924760852,0.246566402893691,2.60113761239345e-52,8.50186645532305e-50
"FIBIN",198.190715808112,-1.21039791384044,0.318078113710827,3.52869418033067e-05,0.000152128608409468
"FIBP",616.549210399253,-0.465733483755646,0.117635295094488,5.85407218500619e-05,0.000239898709229996
"FICD",97.3368430526276,0.735933825233149,0.203078500920017,0.000156975742394787,0.000576732275867607
"FIG4",337.472760629133,-0.424042230442697,0.204275783048178,0.0299454881841516,0.0575435891617066
"FIGN",59.0999953742746,-0.0984277858224967,0.268788475503828,0.692160058294747,0.765039395925887
"FIGNL1",141.145926218603,0.41729733301646,0.21585183745821,0.0425028861314148,0.0775776566928098
"FIGNL2",49.2668647271452,0.456605280263455,0.319173164325028,0.111355652571111,0.175735628386992
"FILIP1",191.199782796734,-0.103358892426673,0.218597980499277,0.618454773558484,0.701119323868408
"FILIP1L",1280.79591330613,-1.25141451749354,0.201233151387357,1.1954297747502e-10,1.41891967211439e-09
"FIP1L1",638.80964065087,-0.0718099219853952,0.148696810960688,0.620076367005665,0.702300973435451
"FIRRM",385.053237606475,1.02042958220484,0.282079824328332,0.0001006654955368,0.000388444686537936
"FIS1",1705.93284283832,-0.285648297121106,0.142647458980282,0.0407718413144123,0.0747971104042591
"FITM1",25.1949515619178,0.645909081350896,0.494677105537297,0.0939883668739116,0.152178210744385
"FITM2",553.345155279684,0.158121584238197,0.14374278657584,0.262332970692747,0.35674373470429
"FIZ1",209.768811191572,-0.952621191656067,0.165918089312976,3.71431250808759e-09,3.39500858455442e-08
"FJX1",188.022625255881,1.19118161377781,0.234989906463566,1.10573011135712e-07,7.82209878374877e-07
"FKBP10",808.439984506898,-0.995760918664621,0.283862564057115,0.000154587315111222,0.000569023172411483
"FKBP11",400.49826980035,-0.360922823774417,0.166489362181969,0.0255824575714156,0.0503266134792116
"FKBP14",329.440866369347,-0.491810254015301,0.246789818218389,0.033346960140371,0.0630637358274455
"FKBP15",880.253881547035,-0.113848095704232,0.11506376731993,0.317165823825975,0.415742799148047
"FKBP1A",2660.16821566545,-0.977502698361895,0.159401752480988,3.28434610177321e-10,3.60054091281349e-09
"FKBP1B",28.2468848168147,-1.92993457042937,0.457968332913235,2.97371924992606e-06,1.61396509105765e-05
"FKBP2",264.921518382309,-0.992751114284303,0.180638140664785,1.43547704542607e-08,1.17514702466466e-07
"FKBP3",693.176931533318,-0.26100856195812,0.102290532424952,0.00992800642741973,0.022330739574864
"FKBP4",5779.66163753408,-2.1612228662344,0.362486810558815,2.55731573532423e-10,2.86763803865772e-09
"FKBP5",1539.75646581968,0.208818504417445,0.237999363798265,0.354033014925991,0.45405338711261
"FKBP7",153.35536878004,-1.11423371502259,0.269916076907481,1.07279321111588e-05,5.18761648662884e-05
"FKBP8",2860.97695605211,-0.034094628677713,0.108458079033765,0.758156372936504,0.819540665257796
"FKBP9",2880.23110356026,0.358686674274818,0.14491089439367,0.0114843529374519,0.0253061444842413
"FKBPL",165.001605465338,-2.90012386842656,0.385273276999476,3.98922615332045e-15,9.12044580389973e-14
"FKRP",189.403145429166,-1.6513014251255,0.377647374706243,1.80309137243855e-06,1.01773465697283e-05
"FKTN",153.25523343458,-0.636508311670859,0.330007969501612,0.0305073745492118,0.058413447688608
"FLACC1",16.586699552636,0.583079730202785,0.366376046716395,0.0672934673905493,0.114911929125696
"FLAD1",1330.0963218996,-0.0788914017508648,0.129869748492855,0.535153995744543,0.626606609054742
"FLCN",1101.47086959542,0.308822198680479,0.133238933269229,0.0183202276394064,0.0377968460357128
"FLG",781.403680345237,-0.319993883475985,0.571169576644754,0.398304540484241,0.497704434658184
"FLI1",314.163164131583,0.567109811253181,0.195295928923711,0.00251877700182849,0.00673582031549588
"FLII",2384.53591077342,-0.095680033883734,0.1129511919469,0.390460000782985,0.490297311740159
"FLNB",7865.88910731458,-1.22040078470959,0.18288309109717,6.62532076063017e-12,9.54587032041816e-11
"FLNC",882.240170970044,-0.253671758113472,0.323129468452037,0.380308990982896,0.480260333963716
"FLOT1",1688.41562269369,0.189426526196265,0.113483927441012,0.0912025823113282,0.148389157245109
"FLOT2",1311.7561466449,1.33896907391636,0.116403855076555,3.10769785437489e-31,3.13433526455524e-29
"FLRT1",36.5987395902747,1.6572558443905,0.463694438065136,5.08230660646607e-05,0.000211313808254714
"FLRT2",584.262640220379,-0.204733311063882,0.27559396925523,0.419669536970485,0.518527639309
"FLRT3",1227.00276831002,-1.62798880711507,0.386862208114255,3.73629972251332e-06,1.97619688649566e-05
"FLT1",399.103285661607,-0.116807870856208,0.236301993062338,0.599246076998377,0.683955849652182
"FLT3",33.1853588386661,-0.127396959463389,0.294384649714099,0.634528105905884,0.715298018090238
"FLT3LG",92.3288266896299,0.476580798412325,0.243296181263152,0.0372586223504534,0.0692080282556832
"FLT4",308.339737798309,0.305025277939982,0.30874221843581,0.275747102497441,0.37149350118921
"FLVCR1",497.398029897933,-0.676519083469475,0.125710124986773,4.46205144216595e-08,3.36848622558721e-07
"FLVCR2",53.8966830831311,-0.710555251850681,0.392681039342481,0.0342945014190958,0.0645720023519352
"FLYWCH1",371.02852352656,0.742904070397237,0.188454165276314,4.39621379866236e-05,0.000185452135627129
"FLYWCH2",181.413135495921,-1.87450738563345,0.179612340910666,2.43218033866817e-26,1.75934356465136e-24
"FMC1",375.850647501734,0.556930501509679,0.138203259086991,3.94186271950851e-05,0.000168112651581583
"FMN1",702.119215750979,-1.15032117877319,0.167372486743811,1.85627602677066e-12,2.87397121688616e-11
"FMN2",28.7398451713627,-0.312615231510117,0.371053447525356,0.326755024840608,0.425855147928391
"FMNL1",298.245686863695,0.0276720680584079,0.156536737800225,0.857808860953723,0.896673165284762
"FMNL2",745.720797224913,0.301850669231051,0.135422379520811,0.0232535771235776,0.0463967483869709
"FMNL3",677.536542960433,-1.00645406724894,0.224884411047946,2.68561887392062e-06,1.4707158896897e-05
"FMO1",23.0310454039293,-0.381863615151563,0.463339945416526,0.293317507515929,0.390603139252765
"FMO2",346.017091576513,2.11791791848206,0.270583360515634,5.83736700334584e-16,1.48030930472779e-14
"FMO4",432.793902482242,0.197566462172489,0.162801352574856,0.213337267781468,0.301159943720939
"FMO5",225.505853979541,-1.21439305385089,0.393784100533601,0.000475274631650319,0.0015514328183148
"FMOD",566.457864848092,-0.985948426694175,0.212951278048871,1.31775939667783e-06,7.64326432841394e-06
"FMR1",1687.70487506998,0.513411633552268,0.126526088229513,3.74631426904051e-05,0.000160491375846032
"FN1",7155.28449860695,-1.4636621821753,0.284988043158668,5.16615025116092e-08,3.85712994640399e-07
"FN3K",266.206764507748,1.18568987189351,0.271645492568599,3.47090169059772e-06,1.85028404052471e-05
"FN3KRP",692.917336357379,0.93933924291043,0.137235893423589,3.19644342292556e-12,4.80146607784137e-11
"FNBP1",1654.71503066986,0.0248330812178664,0.119667480529653,0.834905360549528,0.879398437291829
"FNBP1L",1177.81183642305,-0.613557284034391,0.133559662038835,2.98236156662656e-06,1.6176607759975e-05
"FNBP4",1701.22151413233,0.109493227491565,0.17478917282771,0.522575976898616,0.61534898874245
"FNDC1",1304.35902001109,-3.50539133092332,0.235114510811289,2.02202761256562e-51,6.26119076522512e-49
"FNDC10",278.58359531317,-1.03821703255637,0.149575737928133,1.36350344086798e-12,2.13728558892716e-11
"FNDC3A",1010.51156318539,0.236621828922675,0.107213020092416,0.0256762361192171,0.0504717192899188
"FNDC3B",888.697418119702,-0.393507804807735,0.180639043685894,0.0240945419584478,0.0477973607805736
"FNDC4",192.37746537938,-0.766264083774933,0.356572634896251,0.0145156127566603,0.0309570523386968
"FNDC5",19.6698880504938,-0.322216978083892,0.523458197496518,0.391895223017463,0.491539986232108
"FNDC7",50.4514698347653,7.43695389171251,1.3965765739659,3.32124356485825e-09,3.06589691002867e-08
"FNIP1",640.248216358905,1.22164224520446,0.156901726512785,1.91449202229824e-15,4.52772810366436e-14
"FNIP2",682.596872642934,0.337675186329706,0.132834620293083,0.00967596181463947,0.0218389675228116
"FNTA",1002.31508067759,0.283684190098248,0.0957009130845436,0.00278837482698605,0.00737190169207666
"FNTB",308.780882495694,-0.777546711081734,0.136150324598588,5.82031762964755e-09,5.12106710684343e-08
"FOCAD",484.204724658302,-0.38202326776596,0.109960904160606,0.000435177347175662,0.00143487393567167
"FOLR2",243.493612520416,-1.21013599698168,0.243569810209133,1.77718519117477e-07,1.21343592356807e-06
"FOS",2774.69863063609,-0.442492748371803,0.678992025739872,0.244744100221339,0.336585115233492
"FOSB",978.638110357793,-0.672229730951732,0.994385507353178,0.0768444376858069,0.12884053625482
"FOSL1",33.9320245205035,-0.288153869970102,0.657256386348518,0.409462096113477,0.508693319941076
"FOSL2",4438.19189262319,-0.499509582394358,0.12416492895577,4.303792448185e-05,0.000182031959526636
"FOXA1",106.588209109329,-0.280085595529712,0.371232489627524,0.37903368506875,0.479016507336635
"FOXC1",665.899201332618,-0.141029855034218,0.141251425129131,0.307260852053111,0.405075742361624
"FOXC2",23.3332291596334,0.580884981326195,0.334593961698276,0.0512713827975057,0.0910585536703538
"FOXD1",63.5503831007579,-0.920807904218172,0.339820712984732,0.00250147893798146,0.0066965204748767
"FOXD2",11.8267273955267,-0.35896151252594,0.539772187236767,0.347560209924819,0.447409941300639
"FOXD3",11.0196340560406,0.234727413348708,0.390726062231752,0.478610576854801,0.575088616072383
"FOXE1",69.3025575248611,-3.74887330254993,0.402738940516401,9.14421965915029e-22,4.2697216133334e-20
"FOXF1",46.4425030252524,0.478298974158776,0.331521535175965,0.105352284789668,0.167791718691359
"FOXF2",4.73567778777878,0.43318778947829,0.669894361590649,0.265335879278787,0.360111550566002
"FOXH1",32.241386662823,0.194677628485794,0.32776722793394,0.506918853156141,0.601325207218623
"FOXI3",38.3376544867824,-1.65465224266353,0.406773976284905,7.08471110058064e-06,3.56660441886047e-05
"FOXJ1",7.67708183270099,0.460608367548877,0.521088782582634,0.23359913251154,0.32403526318993
"FOXJ2",1684.05061655915,0.994204105402697,0.148227625159414,7.53302896690775e-12,1.07571166072752e-10
"FOXJ3",1049.28571841914,0.377551673043034,0.126907211957315,0.00249774668793264,0.00668870111394493
"FOXK1",2527.54659487104,0.776966020407326,0.135955690904344,5.79162492767186e-09,5.1034538179435e-08
"FOXK2",1086.76066809965,-0.549969936711512,0.140333920926108,6.20884208811339e-05,0.000252793685940487
"FOXM1",270.676087082694,-0.777052139647189,0.261334702534829,0.00142413704620182,0.00406863367844969
"FOXN1",745.764949827587,-2.32934285497559,0.379310421368363,7.67288032846772e-11,9.41768691220134e-10
"FOXN2",399.238335841003,0.0219492406899574,0.141179714338789,0.875258702837562,0.909955593160333
"FOXN3",1930.64268066255,-0.107323324536737,0.155299445176137,0.477738430410682,0.574197023952914
"FOXO1",1138.02512343375,-0.244459039339167,0.143441239414169,0.0815011148964145,0.135349518058122
"FOXO3",1321.39556314945,-0.251393264854161,0.161087325684763,0.108791552564876,0.172289897063263
"FOXO4",524.511538059455,0.134637484436608,0.131137015801662,0.297556211082726,0.394936616454363
"FOXO6",137.581448097819,-0.436187207770276,0.230528869629443,0.0451344728582259,0.0816882122587867
"FOXP1",667.400738091748,0.364633676302158,0.149522950537065,0.0126243114700271,0.0274373965578104
"FOXP2",212.548534662149,0.912910745540899,0.277890245497776,0.000405007735723275,0.0013467193925237
"FOXP3",10.9151275720699,0.485609807265668,0.501851554767409,0.204051433835313,0.29045955788147
"FOXP4",733.218295158694,0.452670097104187,0.149161141780338,0.00190533464109385,0.00526855027656374
